id,pose,qvina
GIA-UNK-595fac82-2,2,-6.1
GIA-UNK-595fac82-2,3,-6.0
GIA-UNK-595fac82-2,4,-5.9
GIA-UNK-595fac82-2,5,-5.9
GIA-UNK-595fac82-2,6,-5.8
GIA-UNK-595fac82-2,7,-5.8
GIA-UNK-595fac82-2,8,-5.8
GIA-UNK-595fac82-2,9,-5.7
GIA-UNK-595fac82-2,10,-5.6
LON-WEI-adc59df6-28,1,-7.0
LON-WEI-adc59df6-28,2,-6.9
LON-WEI-adc59df6-28,3,-6.5
LON-WEI-adc59df6-28,4,-6.4
LON-WEI-adc59df6-28,5,-6.4
LON-WEI-adc59df6-28,6,-6.4
LON-WEI-adc59df6-28,7,-6.3
LON-WEI-adc59df6-28,8,-6.3
LON-WEI-adc59df6-28,9,-6.3
LON-WEI-adc59df6-28,10,-6.2
NAU-LAT-64f4b287-3,1,-6.5
NAU-LAT-64f4b287-3,2,-6.4
NAU-LAT-64f4b287-3,3,-6.4
NAU-LAT-64f4b287-3,4,-6.3
NAU-LAT-64f4b287-3,5,-6.2
NAU-LAT-64f4b287-3,6,-6.2
NAU-LAT-64f4b287-3,7,-6.1
NAU-LAT-64f4b287-3,8,-6.1
NAU-LAT-64f4b287-3,9,-6.1
NAU-LAT-64f4b287-3,10,-6.0
LON-WEI-adc59df6-55,1,-5.9
LON-WEI-adc59df6-55,2,-5.8
LON-WEI-adc59df6-55,3,-5.8
LON-WEI-adc59df6-55,4,-5.6
LON-WEI-adc59df6-55,5,-5.6
LON-WEI-adc59df6-55,6,-5.4
LON-WEI-adc59df6-55,7,-5.4
LON-WEI-adc59df6-55,8,-5.4
LON-WEI-adc59df6-55,9,-5.4
LON-WEI-adc59df6-55,10,-5.3
STE-KUL-2e0d2e88-1,1,-6.9
STE-KUL-2e0d2e88-1,2,-6.9
STE-KUL-2e0d2e88-1,3,-6.8
STE-KUL-2e0d2e88-1,4,-6.7
STE-KUL-2e0d2e88-1,5,-6.7
STE-KUL-2e0d2e88-1,6,-6.5
STE-KUL-2e0d2e88-1,7,-6.5
STE-KUL-2e0d2e88-1,8,-6.4
STE-KUL-2e0d2e88-1,9,-6.4
STE-KUL-2e0d2e88-1,10,-6.3
JAN-GHE-83b26c96-15,1,-6.0
JAN-GHE-83b26c96-15,2,-6.0
JAN-GHE-83b26c96-15,3,-5.8
JAN-GHE-83b26c96-15,4,-5.7
JAN-GHE-83b26c96-15,5,-5.6
JAN-GHE-83b26c96-15,6,-5.6
JAN-GHE-83b26c96-15,7,-5.5
JAN-GHE-83b26c96-15,8,-5.4
JAN-GHE-83b26c96-15,9,-5.4
JAN-GHE-83b26c96-15,10,-5.3
LON-WEI-adc59df6-78,1,-6.7
LON-WEI-adc59df6-78,2,-6.3
LON-WEI-adc59df6-78,3,-6.3
LON-WEI-adc59df6-78,4,-6.0
LON-WEI-adc59df6-78,5,-5.8
LON-WEI-adc59df6-78,6,-5.7
LON-WEI-adc59df6-78,7,-5.6
LON-WEI-adc59df6-78,8,-5.5
LON-WEI-adc59df6-78,9,-5.5
LON-WEI-adc59df6-78,10,-5.5
ALV-UNI-7ff1a6f9-47,1,-6.9
ALV-UNI-7ff1a6f9-47,2,-6.8
ALV-UNI-7ff1a6f9-47,3,-6.8
ALV-UNI-7ff1a6f9-47,4,-6.7
ALV-UNI-7ff1a6f9-47,5,-6.6
ALV-UNI-7ff1a6f9-47,6,-6.6
ALV-UNI-7ff1a6f9-47,7,-6.6
ALV-UNI-7ff1a6f9-47,8,-6.6
ALV-UNI-7ff1a6f9-47,9,-6.5
ALV-UNI-7ff1a6f9-47,10,-6.5
CHR-SOS-7098f804-10,1,-6.0
CHR-SOS-7098f804-10,2,-5.9
CHR-SOS-7098f804-10,3,-5.9
CHR-SOS-7098f804-10,4,-5.9
CHR-SOS-7098f804-10,5,-5.8
CHR-SOS-7098f804-10,6,-5.8
CHR-SOS-7098f804-10,7,-5.7
CHR-SOS-7098f804-10,8,-5.7
CHR-SOS-7098f804-10,9,-5.7
CHR-SOS-7098f804-10,10,-5.6
ANN-UNI-98d2bf15-5,1,-6.9
ANN-UNI-98d2bf15-5,2,-6.8
ANN-UNI-98d2bf15-5,3,-6.8
ANN-UNI-98d2bf15-5,4,-6.8
ANN-UNI-98d2bf15-5,5,-6.7
ANN-UNI-98d2bf15-5,6,-6.7
ANN-UNI-98d2bf15-5,7,-6.7
ANN-UNI-98d2bf15-5,8,-6.6
ANN-UNI-98d2bf15-5,9,-6.6
ANN-UNI-98d2bf15-5,10,-6.6
BEN-DND-61647d40-8,1,-6.5
BEN-DND-61647d40-8,2,-6.4
BEN-DND-61647d40-8,3,-6.2
BEN-DND-61647d40-8,4,-6.2
BEN-DND-61647d40-8,5,-6.2
BEN-DND-61647d40-8,6,-6.1
BEN-DND-61647d40-8,7,-6.1
BEN-DND-61647d40-8,8,-6.0
BEN-DND-61647d40-8,9,-6.0
BEN-DND-61647d40-8,10,-5.9
MAK-UNK-0d6072ac-21,1,-6.9
MAK-UNK-0d6072ac-21,2,-6.9
MAK-UNK-0d6072ac-21,3,-6.8
MAK-UNK-0d6072ac-21,4,-6.8
MAK-UNK-0d6072ac-21,5,-6.8
MAK-UNK-0d6072ac-21,6,-6.7
MAK-UNK-0d6072ac-21,7,-6.6
MAK-UNK-0d6072ac-21,8,-6.5
MAK-UNK-0d6072ac-21,9,-6.5
MAK-UNK-0d6072ac-21,10,-6.4
SIM-SYN-f15aaa3a-1,1,-7.0
SIM-SYN-f15aaa3a-1,2,-7.0
SIM-SYN-f15aaa3a-1,3,-6.9
SIM-SYN-f15aaa3a-1,4,-6.7
SIM-SYN-f15aaa3a-1,5,-6.6
SIM-SYN-f15aaa3a-1,6,-6.5
SIM-SYN-f15aaa3a-1,7,-6.4
SIM-SYN-f15aaa3a-1,8,-6.4
SIM-SYN-f15aaa3a-1,9,-6.4
SIM-SYN-f15aaa3a-1,10,-6.3
NAU-LAT-8502cac5-5,1,-6.8
NAU-LAT-8502cac5-5,2,-6.7
NAU-LAT-8502cac5-5,3,-6.7
NAU-LAT-8502cac5-5,4,-6.3
NAU-LAT-8502cac5-5,5,-6.3
NAU-LAT-8502cac5-5,6,-6.2
NAU-LAT-8502cac5-5,7,-6.1
NAU-LAT-8502cac5-5,8,-6.1
NAU-LAT-8502cac5-5,9,-6.1
NAU-LAT-8502cac5-5,10,-6.0
ALE-UNK-fca05062-2,1,-7.2
ALE-UNK-fca05062-2,2,-6.9
ALE-UNK-fca05062-2,3,-6.9
ALE-UNK-fca05062-2,4,-6.9
ALE-UNK-fca05062-2,5,-6.8
ALE-UNK-fca05062-2,6,-6.8
ALE-UNK-fca05062-2,7,-6.7
ALE-UNK-fca05062-2,8,-6.7
ALE-UNK-fca05062-2,9,-6.7
ALE-UNK-fca05062-2,10,-6.6
NAU-LAT-8502cac5-6,1,-6.7
NAU-LAT-8502cac5-6,2,-6.3
NAU-LAT-8502cac5-6,3,-6.2
NAU-LAT-8502cac5-6,4,-6.2
NAU-LAT-8502cac5-6,5,-6.1
NAU-LAT-8502cac5-6,6,-6.0
NAU-LAT-8502cac5-6,7,-5.9
NAU-LAT-8502cac5-6,8,-5.9
NAU-LAT-8502cac5-6,9,-5.8
NAU-LAT-8502cac5-6,10,-5.7
LON-WEI-8f408cad-5,1,-5.5
LON-WEI-8f408cad-5,2,-5.3
LON-WEI-8f408cad-5,3,-5.2
LON-WEI-8f408cad-5,4,-5.1
LON-WEI-8f408cad-5,5,-5.1
LON-WEI-8f408cad-5,6,-5.1
LON-WEI-8f408cad-5,7,-5.0
LON-WEI-8f408cad-5,8,-4.9
LON-WEI-8f408cad-5,9,-4.9
LON-WEI-8f408cad-5,10,-4.9
FRA-BIO-8bf1eac9-1,1,-8.1
FRA-BIO-8bf1eac9-1,2,-8.0
FRA-BIO-8bf1eac9-1,3,-7.7
FRA-BIO-8bf1eac9-1,4,-7.4
FRA-BIO-8bf1eac9-1,5,-7.4
FRA-BIO-8bf1eac9-1,6,-7.4
FRA-BIO-8bf1eac9-1,7,-7.4
FRA-BIO-8bf1eac9-1,8,-7.3
FRA-BIO-8bf1eac9-1,9,-7.3
FRA-BIO-8bf1eac9-1,10,-7.2
LON-WEI-b8d98729-32,1,-6.3
LON-WEI-b8d98729-32,2,-6.1
LON-WEI-b8d98729-32,3,-5.7
LON-WEI-b8d98729-32,4,-5.7
LON-WEI-b8d98729-32,5,-5.5
LON-WEI-b8d98729-32,6,-5.5
LON-WEI-b8d98729-32,7,-5.4
LON-WEI-b8d98729-32,8,-5.3
LON-WEI-b8d98729-32,9,-5.3
LON-WEI-b8d98729-32,10,-5.3
MAT-POS-c478e61b-1,1,-8.4
MAT-POS-c478e61b-1,2,-8.3
MAT-POS-c478e61b-1,3,-8.2
MAT-POS-c478e61b-1,4,-8.1
MAT-POS-c478e61b-1,5,-8.0
MAT-POS-c478e61b-1,6,-7.7
MAT-POS-c478e61b-1,7,-7.7
MAT-POS-c478e61b-1,8,-7.6
MAT-POS-c478e61b-1,9,-7.5
MAT-POS-c478e61b-1,10,-7.5
BAR-COM-0f94fc3d-33,1,-6.9
BAR-COM-0f94fc3d-33,2,-6.8
BAR-COM-0f94fc3d-33,3,-6.8
BAR-COM-0f94fc3d-33,4,-6.8
BAR-COM-0f94fc3d-33,5,-6.7
BAR-COM-0f94fc3d-33,6,-6.7
BAR-COM-0f94fc3d-33,7,-6.7
BAR-COM-0f94fc3d-33,8,-6.7
BAR-COM-0f94fc3d-33,9,-6.6
BAR-COM-0f94fc3d-33,10,-6.6
ERI-BAS-37e2bb46-1,1,-8.6
ERI-BAS-37e2bb46-1,2,-8.5
ERI-BAS-37e2bb46-1,3,-8.5
ERI-BAS-37e2bb46-1,4,-8.5
ERI-BAS-37e2bb46-1,5,-8.4
ERI-BAS-37e2bb46-1,6,-8.4
ERI-BAS-37e2bb46-1,7,-8.2
ERI-BAS-37e2bb46-1,8,-8.2
ERI-BAS-37e2bb46-1,9,-8.1
ERI-BAS-37e2bb46-1,10,-8.1
BAR-COM-4e090d3a-26,1,-6.8
BAR-COM-4e090d3a-26,2,-6.8
BAR-COM-4e090d3a-26,3,-6.7
BAR-COM-4e090d3a-26,4,-6.7
BAR-COM-4e090d3a-26,5,-6.7
BAR-COM-4e090d3a-26,6,-6.7
BAR-COM-4e090d3a-26,7,-6.7
BAR-COM-4e090d3a-26,8,-6.6
BAR-COM-4e090d3a-26,9,-6.6
BAR-COM-4e090d3a-26,10,-6.6
MAT-POS-af71705c-2,1,-8.3
MAT-POS-af71705c-2,2,-8.0
MAT-POS-af71705c-2,3,-7.8
MAT-POS-af71705c-2,4,-7.6
MAT-POS-af71705c-2,5,-7.6
MAT-POS-af71705c-2,6,-7.5
MAT-POS-af71705c-2,7,-7.5
MAT-POS-af71705c-2,8,-7.4
MAT-POS-af71705c-2,9,-7.4
MAT-POS-af71705c-2,10,-7.4
GIA-UNK-30c7cb75-2,1,-6.2
GIA-UNK-30c7cb75-2,2,-6.2
GIA-UNK-30c7cb75-2,3,-6.1
GIA-UNK-30c7cb75-2,4,-6.0
GIA-UNK-30c7cb75-2,5,-5.9
GIA-UNK-30c7cb75-2,6,-5.8
GIA-UNK-30c7cb75-2,7,-5.8
GIA-UNK-30c7cb75-2,8,-5.7
GIA-UNK-30c7cb75-2,9,-5.7
GIA-UNK-30c7cb75-2,10,-5.7
MAK-UNK-6435e6c2-2,1,-5.3
MAK-UNK-6435e6c2-2,2,-5.1
MAK-UNK-6435e6c2-2,3,-5.0
MAK-UNK-6435e6c2-2,4,-4.9
MAK-UNK-6435e6c2-2,5,-4.9
MAK-UNK-6435e6c2-2,6,-4.9
MAK-UNK-6435e6c2-2,7,-4.9
MAK-UNK-6435e6c2-2,8,-4.8
MAK-UNK-6435e6c2-2,9,-4.7
MAK-UNK-6435e6c2-2,10,-4.5
LON-WEI-b8d98729-42,1,-7.1
LON-WEI-b8d98729-42,2,-6.9
LON-WEI-b8d98729-42,3,-6.8
LON-WEI-b8d98729-42,4,-6.7
LON-WEI-b8d98729-42,5,-6.6
LON-WEI-b8d98729-42,6,-6.6
LON-WEI-b8d98729-42,7,-6.6
LON-WEI-b8d98729-42,8,-6.6
LON-WEI-b8d98729-42,9,-6.4
LON-WEI-b8d98729-42,10,-6.4
GAB-REV-70cc3ca5-6,1,-7.0
GAB-REV-70cc3ca5-6,2,-6.8
GAB-REV-70cc3ca5-6,3,-6.7
GAB-REV-70cc3ca5-6,4,-6.7
GAB-REV-70cc3ca5-6,5,-6.7
GAB-REV-70cc3ca5-6,6,-6.6
GAB-REV-70cc3ca5-6,7,-6.5
GAB-REV-70cc3ca5-6,8,-6.4
GAB-REV-70cc3ca5-6,9,-6.3
GAB-REV-70cc3ca5-6,10,-6.3
MAR-UNI-c84db004-7,1,-8.1
MAR-UNI-c84db004-7,2,-7.7
MAR-UNI-c84db004-7,3,-7.7
MAR-UNI-c84db004-7,4,-7.7
MAR-UNI-c84db004-7,5,-7.6
MAR-UNI-c84db004-7,6,-7.6
MAR-UNI-c84db004-7,7,-7.5
MAR-UNI-c84db004-7,8,-7.5
MAR-UNI-c84db004-7,9,-7.4
MAR-UNI-c84db004-7,10,-7.4
LON-WEI-ff7b210a-11,1,-5.6
LON-WEI-ff7b210a-11,2,-5.5
LON-WEI-ff7b210a-11,3,-5.4
LON-WEI-ff7b210a-11,4,-5.4
LON-WEI-ff7b210a-11,5,-5.4
LON-WEI-ff7b210a-11,6,-5.3
LON-WEI-ff7b210a-11,7,-5.2
LON-WEI-ff7b210a-11,8,-5.2
LON-WEI-ff7b210a-11,9,-5.2
LON-WEI-ff7b210a-11,10,-5.2
TRY-UNI-1fd04853-11,1,-7.3
TRY-UNI-1fd04853-11,2,-6.8
TRY-UNI-1fd04853-11,3,-6.8
TRY-UNI-1fd04853-11,4,-6.7
TRY-UNI-1fd04853-11,5,-6.6
TRY-UNI-1fd04853-11,6,-6.6
TRY-UNI-1fd04853-11,7,-6.6
TRY-UNI-1fd04853-11,8,-6.5
TRY-UNI-1fd04853-11,9,-6.5
TRY-UNI-1fd04853-11,10,-6.3
MAT-POS-ee51dedd-2,1,-6.1
MAT-POS-ee51dedd-2,2,-5.9
MAT-POS-ee51dedd-2,3,-5.6
MAT-POS-ee51dedd-2,4,-5.6
MAT-POS-ee51dedd-2,5,-5.5
MAT-POS-ee51dedd-2,6,-5.4
MAT-POS-ee51dedd-2,7,-5.4
MAT-POS-ee51dedd-2,8,-5.4
MAT-POS-ee51dedd-2,9,-5.3
MAT-POS-ee51dedd-2,10,-5.2
JAN-GHE-5a013bed-11,1,-6.7
JAN-GHE-5a013bed-11,2,-6.6
JAN-GHE-5a013bed-11,3,-6.5
JAN-GHE-5a013bed-11,4,-6.5
JAN-GHE-5a013bed-11,5,-6.3
JAN-GHE-5a013bed-11,6,-6.0
JAN-GHE-5a013bed-11,7,-6.0
JAN-GHE-5a013bed-11,8,-6.0
JAN-GHE-5a013bed-11,9,-5.9
JAN-GHE-5a013bed-11,10,-5.9
RUT-UNI-630c5802-20,1,-6.7
RUT-UNI-630c5802-20,2,-6.7
RUT-UNI-630c5802-20,3,-6.6
RUT-UNI-630c5802-20,4,-6.6
RUT-UNI-630c5802-20,5,-6.5
RUT-UNI-630c5802-20,6,-6.4
RUT-UNI-630c5802-20,7,-6.2
RUT-UNI-630c5802-20,8,-6.1
RUT-UNI-630c5802-20,9,-6.1
RUT-UNI-630c5802-20,10,-6.1
MAT-POS-916a2c5a-4,1,-7.7
MAT-POS-916a2c5a-4,2,-7.6
MAT-POS-916a2c5a-4,3,-7.5
MAT-POS-916a2c5a-4,4,-7.4
MAT-POS-916a2c5a-4,5,-7.4
MAT-POS-916a2c5a-4,6,-7.3
MAT-POS-916a2c5a-4,7,-7.2
MAT-POS-916a2c5a-4,8,-7.2
MAT-POS-916a2c5a-4,9,-7.1
MAT-POS-916a2c5a-4,10,-7.1
LON-WEI-1908424e-2,1,-7.2
LON-WEI-1908424e-2,2,-7.0
LON-WEI-1908424e-2,3,-7.0
LON-WEI-1908424e-2,4,-6.7
LON-WEI-1908424e-2,5,-6.6
LON-WEI-1908424e-2,6,-6.5
LON-WEI-1908424e-2,7,-6.5
LON-WEI-1908424e-2,8,-6.3
LON-WEI-1908424e-2,9,-6.3
LON-WEI-1908424e-2,10,-6.2
BEN-DND-7e92b6ca-13,1,-7.8
BEN-DND-7e92b6ca-13,2,-7.3
BEN-DND-7e92b6ca-13,3,-7.1
BEN-DND-7e92b6ca-13,4,-7.1
BEN-DND-7e92b6ca-13,5,-7.1
BEN-DND-7e92b6ca-13,6,-7.1
BEN-DND-7e92b6ca-13,7,-7.1
BEN-DND-7e92b6ca-13,8,-7.0
BEN-DND-7e92b6ca-13,9,-7.0
BEN-DND-7e92b6ca-13,10,-6.9
LON-WEI-adc59df6-2,1,-6.3
LON-WEI-adc59df6-2,2,-6.3
LON-WEI-adc59df6-2,3,-6.3
LON-WEI-adc59df6-2,4,-6.3
LON-WEI-adc59df6-2,5,-6.1
LON-WEI-adc59df6-2,6,-6.0
LON-WEI-adc59df6-2,7,-6.0
LON-WEI-adc59df6-2,8,-6.0
LON-WEI-adc59df6-2,9,-5.9
LON-WEI-adc59df6-2,10,-5.8
JOO-IND-b13e14cc-1,1,-6.8
JOO-IND-b13e14cc-1,2,-6.8
JOO-IND-b13e14cc-1,3,-6.6
JOO-IND-b13e14cc-1,4,-6.6
JOO-IND-b13e14cc-1,5,-6.4
JOO-IND-b13e14cc-1,6,-6.3
JOO-IND-b13e14cc-1,7,-6.1
JOO-IND-b13e14cc-1,8,-6.1
JOO-IND-b13e14cc-1,9,-6.0
JOO-IND-b13e14cc-1,10,-6.0
TRI-UNI-97428359-1,1,-7.5
TRI-UNI-97428359-1,2,-7.4
TRI-UNI-97428359-1,3,-7.4
TRI-UNI-97428359-1,4,-7.3
TRI-UNI-97428359-1,5,-7.2
TRI-UNI-97428359-1,6,-7.2
TRI-UNI-97428359-1,7,-7.1
TRI-UNI-97428359-1,8,-7.1
TRI-UNI-97428359-1,9,-7.1
TRI-UNI-97428359-1,10,-7.0
BAR-COM-4e090d3a-42,1,-7.0
BAR-COM-4e090d3a-42,2,-6.9
BAR-COM-4e090d3a-42,3,-6.7
BAR-COM-4e090d3a-42,4,-6.7
BAR-COM-4e090d3a-42,5,-6.7
BAR-COM-4e090d3a-42,6,-6.7
BAR-COM-4e090d3a-42,7,-6.6
BAR-COM-4e090d3a-42,8,-6.6
BAR-COM-4e090d3a-42,9,-6.6
BAR-COM-4e090d3a-42,10,-6.5
RAL-MED-2de63afb-6,1,-7.3
RAL-MED-2de63afb-6,2,-7.3
RAL-MED-2de63afb-6,3,-7.3
RAL-MED-2de63afb-6,4,-7.1
RAL-MED-2de63afb-6,5,-7.0
RAL-MED-2de63afb-6,6,-6.9
RAL-MED-2de63afb-6,7,-6.9
RAL-MED-2de63afb-6,8,-6.8
RAL-MED-2de63afb-6,9,-6.8
RAL-MED-2de63afb-6,10,-6.8
LOR-NEU-c8f11034-3,1,-5.5
LOR-NEU-c8f11034-3,2,-5.2
LOR-NEU-c8f11034-3,3,-5.2
LOR-NEU-c8f11034-3,4,-5.2
LOR-NEU-c8f11034-3,5,-5.2
LOR-NEU-c8f11034-3,6,-5.1
LOR-NEU-c8f11034-3,7,-5.1
LOR-NEU-c8f11034-3,8,-5.0
LOR-NEU-c8f11034-3,9,-4.9
LOR-NEU-c8f11034-3,10,-4.9
MAT-POS-590ac91e-11,1,-5.1
MAT-POS-590ac91e-11,2,-4.9
MAT-POS-590ac91e-11,3,-4.9
MAT-POS-590ac91e-11,4,-4.9
MAT-POS-590ac91e-11,5,-4.9
MAT-POS-590ac91e-11,6,-4.9
MAT-POS-590ac91e-11,7,-4.8
MAT-POS-590ac91e-11,8,-4.7
MAT-POS-590ac91e-11,9,-4.7
MAT-POS-590ac91e-11,10,-4.5
MAK-UNK-6435e6c2-5,1,-6.9
MAK-UNK-6435e6c2-5,2,-6.8
MAK-UNK-6435e6c2-5,3,-6.2
MAK-UNK-6435e6c2-5,4,-6.2
MAK-UNK-6435e6c2-5,5,-6.1
MAK-UNK-6435e6c2-5,6,-6.0
MAK-UNK-6435e6c2-5,7,-6.0
MAK-UNK-6435e6c2-5,8,-5.9
MAK-UNK-6435e6c2-5,9,-5.9
MAK-UNK-6435e6c2-5,10,-5.8
ALP-POS-91609ae9-3,1,-7.2
ALP-POS-91609ae9-3,2,-7.1
ALP-POS-91609ae9-3,3,-7.1
ALP-POS-91609ae9-3,4,-7.0
ALP-POS-91609ae9-3,5,-7.0
ALP-POS-91609ae9-3,6,-6.9
ALP-POS-91609ae9-3,7,-6.9
ALP-POS-91609ae9-3,8,-6.8
ALP-POS-91609ae9-3,9,-6.6
ALP-POS-91609ae9-3,10,-6.6
MAR-UNI-c84db004-19,1,-8.0
MAR-UNI-c84db004-19,2,-8.0
MAR-UNI-c84db004-19,3,-7.9
MAR-UNI-c84db004-19,4,-7.9
MAR-UNI-c84db004-19,5,-7.8
MAR-UNI-c84db004-19,6,-7.7
MAR-UNI-c84db004-19,7,-7.7
MAR-UNI-c84db004-19,8,-7.7
MAR-UNI-c84db004-19,9,-7.6
MAR-UNI-c84db004-19,10,-7.5
LON-WEI-adc59df6-8,1,-6.9
LON-WEI-adc59df6-8,2,-6.8
LON-WEI-adc59df6-8,3,-6.7
LON-WEI-adc59df6-8,4,-6.6
LON-WEI-adc59df6-8,5,-6.5
LON-WEI-adc59df6-8,6,-6.4
LON-WEI-adc59df6-8,7,-6.4
LON-WEI-adc59df6-8,8,-6.3
LON-WEI-adc59df6-8,9,-6.3
LON-WEI-adc59df6-8,10,-6.3
GIA-UNK-d2defdc3-2,1,-7.3
GIA-UNK-d2defdc3-2,2,-7.2
GIA-UNK-d2defdc3-2,3,-7.2
GIA-UNK-d2defdc3-2,4,-7.2
GIA-UNK-d2defdc3-2,5,-7.1
GIA-UNK-d2defdc3-2,6,-7.0
GIA-UNK-d2defdc3-2,7,-6.9
GIA-UNK-d2defdc3-2,8,-6.9
GIA-UNK-d2defdc3-2,9,-6.8
GIA-UNK-d2defdc3-2,10,-6.7
LON-WEI-adc59df6-45,1,-6.5
LON-WEI-adc59df6-45,2,-6.4
LON-WEI-adc59df6-45,3,-6.4
LON-WEI-adc59df6-45,4,-6.3
LON-WEI-adc59df6-45,5,-6.3
LON-WEI-adc59df6-45,6,-6.2
LON-WEI-adc59df6-45,7,-6.1
LON-WEI-adc59df6-45,8,-6.1
LON-WEI-adc59df6-45,9,-6.0
LON-WEI-adc59df6-45,10,-6.0
BAR-COM-4e090d3a-61,1,-7.3
BAR-COM-4e090d3a-61,2,-6.7
BAR-COM-4e090d3a-61,3,-6.7
BAR-COM-4e090d3a-61,4,-6.7
BAR-COM-4e090d3a-61,5,-6.6
BAR-COM-4e090d3a-61,6,-6.6
BAR-COM-4e090d3a-61,7,-6.6
BAR-COM-4e090d3a-61,8,-6.5
BAR-COM-4e090d3a-61,9,-6.5
BAR-COM-4e090d3a-61,10,-6.5
JOH-UNI-c7afdb96-14,1,-6.0
JOH-UNI-c7afdb96-14,2,-5.9
JOH-UNI-c7afdb96-14,3,-5.9
JOH-UNI-c7afdb96-14,4,-5.9
JOH-UNI-c7afdb96-14,5,-5.8
JOH-UNI-c7afdb96-14,6,-5.8
JOH-UNI-c7afdb96-14,7,-5.8
JOH-UNI-c7afdb96-14,8,-5.8
JOH-UNI-c7afdb96-14,9,-5.7
JOH-UNI-c7afdb96-14,10,-5.6
BAR-COM-4e090d3a-52,1,-6.6
BAR-COM-4e090d3a-52,2,-6.6
BAR-COM-4e090d3a-52,3,-6.3
BAR-COM-4e090d3a-52,4,-6.3
BAR-COM-4e090d3a-52,5,-6.2
BAR-COM-4e090d3a-52,6,-6.1
BAR-COM-4e090d3a-52,7,-6.1
BAR-COM-4e090d3a-52,8,-6.1
BAR-COM-4e090d3a-52,9,-6.0
BAR-COM-4e090d3a-52,10,-6.0
LON-WEI-b8d98729-39,1,-7.3
LON-WEI-b8d98729-39,2,-7.1
LON-WEI-b8d98729-39,3,-7.0
LON-WEI-b8d98729-39,4,-6.9
LON-WEI-b8d98729-39,5,-6.8
LON-WEI-b8d98729-39,6,-6.8
LON-WEI-b8d98729-39,7,-6.7
LON-WEI-b8d98729-39,8,-6.7
LON-WEI-b8d98729-39,9,-6.7
LON-WEI-b8d98729-39,10,-6.7
LOR-NOR-30067bb9-5,1,-7.0
LOR-NOR-30067bb9-5,2,-6.9
LOR-NOR-30067bb9-5,3,-6.9
LOR-NOR-30067bb9-5,4,-6.6
LOR-NOR-30067bb9-5,5,-6.5
LOR-NOR-30067bb9-5,6,-6.4
LOR-NOR-30067bb9-5,7,-6.4
LOR-NOR-30067bb9-5,8,-6.4
LOR-NOR-30067bb9-5,9,-6.3
LOR-NOR-30067bb9-5,10,-6.2
AGN-NEW-891393a6-1,1,-6.3
AGN-NEW-891393a6-1,2,-6.1
AGN-NEW-891393a6-1,3,-6.1
AGN-NEW-891393a6-1,4,-6.1
AGN-NEW-891393a6-1,5,-6.1
AGN-NEW-891393a6-1,6,-5.9
AGN-NEW-891393a6-1,7,-5.9
AGN-NEW-891393a6-1,8,-5.8
AGN-NEW-891393a6-1,9,-5.7
AGN-NEW-891393a6-1,10,-5.6
EDG-MED-0da5ad92-2,1,-6.0
EDG-MED-0da5ad92-2,2,-6.0
EDG-MED-0da5ad92-2,3,-5.9
EDG-MED-0da5ad92-2,4,-5.9
EDG-MED-0da5ad92-2,5,-5.7
EDG-MED-0da5ad92-2,6,-5.7
EDG-MED-0da5ad92-2,7,-5.6
EDG-MED-0da5ad92-2,8,-5.6
EDG-MED-0da5ad92-2,9,-5.6
EDG-MED-0da5ad92-2,10,-5.6
JAG-UCB-ef2c0e8e-10,1,-6.5
JAG-UCB-ef2c0e8e-10,2,-6.4
JAG-UCB-ef2c0e8e-10,3,-6.2
JAG-UCB-ef2c0e8e-10,4,-6.2
JAG-UCB-ef2c0e8e-10,5,-6.2
JAG-UCB-ef2c0e8e-10,6,-6.2
JAG-UCB-ef2c0e8e-10,7,-6.0
JAG-UCB-ef2c0e8e-10,8,-6.0
JAG-UCB-ef2c0e8e-10,9,-6.0
JAG-UCB-ef2c0e8e-10,10,-5.9
DAR-DIA-23aa0b97-8,1,-6.1
DAR-DIA-23aa0b97-8,2,-6.0
DAR-DIA-23aa0b97-8,3,-6.0
DAR-DIA-23aa0b97-8,4,-6.0
DAR-DIA-23aa0b97-8,5,-5.9
DAR-DIA-23aa0b97-8,6,-5.9
DAR-DIA-23aa0b97-8,7,-5.9
DAR-DIA-23aa0b97-8,8,-5.8
DAR-DIA-23aa0b97-8,9,-5.8
DAR-DIA-23aa0b97-8,10,-5.7
LON-WEI-b8d98729-27,1,-7.0
LON-WEI-b8d98729-27,2,-6.8
LON-WEI-b8d98729-27,3,-6.7
LON-WEI-b8d98729-27,4,-6.7
LON-WEI-b8d98729-27,5,-6.7
LON-WEI-b8d98729-27,6,-6.5
LON-WEI-b8d98729-27,7,-6.5
LON-WEI-b8d98729-27,8,-6.3
LON-WEI-b8d98729-27,9,-6.3
LON-WEI-b8d98729-27,10,-6.2
AAR-POS-dddeddbf-4,1,-6.7
AAR-POS-dddeddbf-4,2,-6.5
AAR-POS-dddeddbf-4,3,-6.4
AAR-POS-dddeddbf-4,4,-6.3
AAR-POS-dddeddbf-4,5,-6.3
AAR-POS-dddeddbf-4,6,-6.2
AAR-POS-dddeddbf-4,7,-6.2
AAR-POS-dddeddbf-4,8,-6.1
AAR-POS-dddeddbf-4,9,-6.0
AAR-POS-dddeddbf-4,10,-6.0
JAG-UCB-1d922829-6,1,-7.5
JAG-UCB-1d922829-6,2,-7.4
