id,pose,plants
BRU-LEF-c49414a7-1,10,-65.6981
LON-WEI-adc59df6-55,1,-72.0206
LON-WEI-adc59df6-55,2,-66.6062
LON-WEI-adc59df6-55,3,-66.2801
LON-WEI-adc59df6-55,4,-66.1112
LON-WEI-adc59df6-55,5,-62.4247
LON-WEI-adc59df6-55,6,-62.4234
LON-WEI-adc59df6-55,7,-62.0732
LON-WEI-adc59df6-55,8,-61.1349
LON-WEI-adc59df6-55,9,-60.3381
LON-WEI-adc59df6-55,10,-60.1386
LON-WEI-b8d98729-30,1,-78.5782
LON-WEI-b8d98729-30,2,-74.0925
LON-WEI-b8d98729-30,3,-71.5822
LON-WEI-b8d98729-30,4,-70.782
LON-WEI-b8d98729-30,5,-67.6321
LON-WEI-b8d98729-30,6,-66.0881
LON-WEI-b8d98729-30,7,-65.2421
LON-WEI-b8d98729-30,8,-64.2067
LON-WEI-b8d98729-30,9,-64.0719
LON-WEI-b8d98729-30,10,-63.6722
BAR-COM-4e090d3a-69,1,-78.0659
BAR-COM-4e090d3a-69,2,-77.913
BAR-COM-4e090d3a-69,3,-73.2078
BAR-COM-4e090d3a-69,4,-72.9492
BAR-COM-4e090d3a-69,5,-72.3107
BAR-COM-4e090d3a-69,6,-72.0436
BAR-COM-4e090d3a-69,7,-71.5463
BAR-COM-4e090d3a-69,8,-70.9652
BAR-COM-4e090d3a-69,9,-70.5837
BAR-COM-4e090d3a-69,10,-69.7798
DAR-DIA-fb20be43-7,1,-84.6805
DAR-DIA-fb20be43-7,2,-80.4273
DAR-DIA-fb20be43-7,3,-79.7782
DAR-DIA-fb20be43-7,4,-79.4174
DAR-DIA-fb20be43-7,5,-79.0542
DAR-DIA-fb20be43-7,6,-78.86
DAR-DIA-fb20be43-7,7,-75.9618
DAR-DIA-fb20be43-7,8,-73.5421
DAR-DIA-fb20be43-7,9,-72.1138
DAR-DIA-fb20be43-7,10,-71.6595
GIA-UNK-d2defdc3-6,1,-66.1012
GIA-UNK-d2defdc3-6,2,-63.6186
GIA-UNK-d2defdc3-6,3,-63.2941
GIA-UNK-d2defdc3-6,4,-62.1383
GIA-UNK-d2defdc3-6,5,-61.4904
GIA-UNK-d2defdc3-6,6,-59.7066
GIA-UNK-d2defdc3-6,7,-59.1304
GIA-UNK-d2defdc3-6,8,-57.9433
GIA-UNK-d2defdc3-6,9,-57.5771
GIA-UNK-d2defdc3-6,10,-57.3309
JAN-GHE-83b26c96-10,1,-74.0452
JAN-GHE-83b26c96-10,2,-73.9699
JAN-GHE-83b26c96-10,3,-72.5075
JAN-GHE-83b26c96-10,4,-68.9398
JAN-GHE-83b26c96-10,5,-68.6507
JAN-GHE-83b26c96-10,6,-68.3768
JAN-GHE-83b26c96-10,7,-68.2988
JAN-GHE-83b26c96-10,8,-67.6426
JAN-GHE-83b26c96-10,9,-67.1101
JAN-GHE-83b26c96-10,10,-66.9
NIM-UNI-02269248-3,1,-75.0722
NIM-UNI-02269248-3,2,-71.8444
NIM-UNI-02269248-3,3,-70.9376
NIM-UNI-02269248-3,4,-69.5406
NIM-UNI-02269248-3,5,-67.7016
NIM-UNI-02269248-3,6,-66.4103
NIM-UNI-02269248-3,7,-65.8801
NIM-UNI-02269248-3,8,-65.8642
NIM-UNI-02269248-3,9,-65.3619
NIM-UNI-02269248-3,10,-65.184
CHR-SOS-7098f804-14,1,-68.2102
CHR-SOS-7098f804-14,2,-64.7695
CHR-SOS-7098f804-14,3,-62.7512
CHR-SOS-7098f804-14,4,-62.181000000000004
CHR-SOS-7098f804-14,5,-61.0834
CHR-SOS-7098f804-14,6,-59.485
CHR-SOS-7098f804-14,7,-59.1969
CHR-SOS-7098f804-14,8,-57.6713
CHR-SOS-7098f804-14,9,-57.4855
CHR-SOS-7098f804-14,10,-54.8377
AAR-POS-8a4e0f60-10,1,-80.7317
AAR-POS-8a4e0f60-10,2,-77.4699
AAR-POS-8a4e0f60-10,3,-76.0772
AAR-POS-8a4e0f60-10,4,-75.8468
AAR-POS-8a4e0f60-10,5,-75.0607
AAR-POS-8a4e0f60-10,6,-74.80199999999999
AAR-POS-8a4e0f60-10,7,-73.2902
AAR-POS-8a4e0f60-10,8,-72.2068
AAR-POS-8a4e0f60-10,9,-71.157
AAR-POS-8a4e0f60-10,10,-70.5087
BEN-BAS-baaab58b-1,1,-91.0061
BEN-BAS-baaab58b-1,2,-85.8638
BEN-BAS-baaab58b-1,3,-85.1548
BEN-BAS-baaab58b-1,4,-79.6731
BEN-BAS-baaab58b-1,5,-79.5006
BEN-BAS-baaab58b-1,6,-79.1675
BEN-BAS-baaab58b-1,7,-77.2607
BEN-BAS-baaab58b-1,8,-76.8228
BEN-BAS-baaab58b-1,9,-75.2859
BEN-BAS-baaab58b-1,10,-74.8277
LON-WEI-ff7b210a-10,1,-87.1783
LON-WEI-ff7b210a-10,2,-86.169
LON-WEI-ff7b210a-10,3,-85.3041
LON-WEI-ff7b210a-10,4,-83.309
LON-WEI-ff7b210a-10,5,-79.3598
LON-WEI-ff7b210a-10,6,-79.1675
LON-WEI-ff7b210a-10,7,-78.7221
LON-WEI-ff7b210a-10,8,-78.0337
LON-WEI-ff7b210a-10,9,-77.4003
LON-WEI-ff7b210a-10,10,-76.2216
LON-WEI-b8d98729-6,1,-72.5854
LON-WEI-b8d98729-6,2,-71.078
LON-WEI-b8d98729-6,3,-67.5248
LON-WEI-b8d98729-6,4,-65.558
LON-WEI-b8d98729-6,5,-64.59
LON-WEI-b8d98729-6,6,-62.853
LON-WEI-b8d98729-6,7,-61.6497
LON-WEI-b8d98729-6,8,-60.7755
LON-WEI-b8d98729-6,9,-60.3698
LON-WEI-b8d98729-6,10,-59.9016
EDJ-MED-6af13d92-3,1,-74.7364
EDJ-MED-6af13d92-3,2,-73.9459
EDJ-MED-6af13d92-3,3,-72.4633
EDJ-MED-6af13d92-3,4,-70.7746
EDJ-MED-6af13d92-3,5,-68.9155
EDJ-MED-6af13d92-3,6,-67.4422
EDJ-MED-6af13d92-3,7,-67.0125
EDJ-MED-6af13d92-3,8,-65.7856
EDJ-MED-6af13d92-3,9,-65.7341
EDJ-MED-6af13d92-3,10,-64.2355
MAK-UNK-9159f8ed-7,1,-87.1091
MAK-UNK-9159f8ed-7,2,-85.8985
MAK-UNK-9159f8ed-7,3,-82.9905
MAK-UNK-9159f8ed-7,4,-81.8751
MAK-UNK-9159f8ed-7,5,-80.1428
MAK-UNK-9159f8ed-7,6,-79.6111
MAK-UNK-9159f8ed-7,7,-77.4952
MAK-UNK-9159f8ed-7,8,-76.0095
MAK-UNK-9159f8ed-7,9,-75.7652
MAK-UNK-9159f8ed-7,10,-74.9457
BAR-COM-4e090d3a-58,1,-83.2255
BAR-COM-4e090d3a-58,2,-82.2608
BAR-COM-4e090d3a-58,3,-76.6611
BAR-COM-4e090d3a-58,4,-75.7556
BAR-COM-4e090d3a-58,5,-75.6047
BAR-COM-4e090d3a-58,6,-74.0766
BAR-COM-4e090d3a-58,7,-72.9355
BAR-COM-4e090d3a-58,8,-68.9814
BAR-COM-4e090d3a-58,9,-68.921
BAR-COM-4e090d3a-58,10,-67.7623
BAR-COM-4e090d3a-16,1,-81.5653
BAR-COM-4e090d3a-16,2,-80.3124
BAR-COM-4e090d3a-16,3,-77.5102
BAR-COM-4e090d3a-16,4,-76.1102
BAR-COM-4e090d3a-16,5,-72.6963
BAR-COM-4e090d3a-16,6,-72.0874
BAR-COM-4e090d3a-16,7,-71.3588
BAR-COM-4e090d3a-16,8,-70.5136
BAR-COM-4e090d3a-16,9,-70.4418
BAR-COM-4e090d3a-16,10,-69.4009
JAN-GHE-83b26c96-13,1,-76.0561
JAN-GHE-83b26c96-13,2,-72.2292
JAN-GHE-83b26c96-13,3,-70.4129
JAN-GHE-83b26c96-13,4,-69.3838
JAN-GHE-83b26c96-13,5,-66.748
JAN-GHE-83b26c96-13,6,-66.6791
JAN-GHE-83b26c96-13,7,-64.7866
JAN-GHE-83b26c96-13,8,-64.5922
JAN-GHE-83b26c96-13,9,-63.9381
JAN-GHE-83b26c96-13,10,-63.8621
BEN-DND-7e92b6ca-4,1,-80.5622
BEN-DND-7e92b6ca-4,2,-79.3381
BEN-DND-7e92b6ca-4,3,-79.2254
BEN-DND-7e92b6ca-4,4,-78.6096
BEN-DND-7e92b6ca-4,5,-77.554
BEN-DND-7e92b6ca-4,6,-75.9598
BEN-DND-7e92b6ca-4,7,-73.584
BEN-DND-7e92b6ca-4,8,-73.3778
BEN-DND-7e92b6ca-4,9,-73.1616
BEN-DND-7e92b6ca-4,10,-71.9922
FRA-BIO-8bf1eac9-12,1,-90.0973
FRA-BIO-8bf1eac9-12,2,-90.0442
FRA-BIO-8bf1eac9-12,3,-87.2423
FRA-BIO-8bf1eac9-12,4,-86.7091
FRA-BIO-8bf1eac9-12,5,-84.6102
FRA-BIO-8bf1eac9-12,6,-82.4604
FRA-BIO-8bf1eac9-12,7,-81.705
FRA-BIO-8bf1eac9-12,8,-81.5872
FRA-BIO-8bf1eac9-12,9,-81.0421
FRA-BIO-8bf1eac9-12,10,-80.9441
JOH-UNI-591f77bd-1,1,-75.5715
JOH-UNI-591f77bd-1,2,-74.4381
JOH-UNI-591f77bd-1,3,-71.7217
JOH-UNI-591f77bd-1,4,-71.6475
JOH-UNI-591f77bd-1,5,-69.689
JOH-UNI-591f77bd-1,6,-68.3218
JOH-UNI-591f77bd-1,7,-67.7698
JOH-UNI-591f77bd-1,8,-67.7196
JOH-UNI-591f77bd-1,9,-67.3828
JOH-UNI-591f77bd-1,10,-67.358
AAR-POS-8a4e0f60-8,1,-86.3211
AAR-POS-8a4e0f60-8,2,-80.2321
AAR-POS-8a4e0f60-8,3,-79.3557
AAR-POS-8a4e0f60-8,4,-78.7616
AAR-POS-8a4e0f60-8,5,-76.9083
AAR-POS-8a4e0f60-8,6,-76.4826
AAR-POS-8a4e0f60-8,7,-76.37899999999999
AAR-POS-8a4e0f60-8,8,-76.2028
AAR-POS-8a4e0f60-8,9,-75.91
AAR-POS-8a4e0f60-8,10,-75.7911
BAR-COM-4e090d3a-66,1,-81.5147
BAR-COM-4e090d3a-66,2,-79.2425
BAR-COM-4e090d3a-66,3,-78.2669
BAR-COM-4e090d3a-66,4,-78.0243
BAR-COM-4e090d3a-66,5,-77.4617
BAR-COM-4e090d3a-66,6,-77.405
BAR-COM-4e090d3a-66,7,-75.4292
BAR-COM-4e090d3a-66,8,-74.6962
BAR-COM-4e090d3a-66,9,-74.2853
BAR-COM-4e090d3a-66,10,-73.9562
JAN-GHE-83b26c96-21,1,-68.1261
JAN-GHE-83b26c96-21,2,-64.6062
JAN-GHE-83b26c96-21,3,-64.2871
JAN-GHE-83b26c96-21,4,-64.1109
JAN-GHE-83b26c96-21,5,-63.2649
JAN-GHE-83b26c96-21,6,-62.8072
JAN-GHE-83b26c96-21,7,-61.9566
JAN-GHE-83b26c96-21,8,-61.8941
JAN-GHE-83b26c96-21,9,-61.8706
JAN-GHE-83b26c96-21,10,-60.9208
LUI-IND-2c46affe-3,1,-78.5774
LUI-IND-2c46affe-3,2,-78.0861
LUI-IND-2c46affe-3,3,-73.3093
LUI-IND-2c46affe-3,4,-72.4555
LUI-IND-2c46affe-3,5,-71.9814
LUI-IND-2c46affe-3,6,-71.8033
LUI-IND-2c46affe-3,7,-71.7289
LUI-IND-2c46affe-3,8,-71.6853
LUI-IND-2c46affe-3,9,-71.3135
LUI-IND-2c46affe-3,10,-70.9697
BAR-COM-4e090d3a-44,1,-74.4893
BAR-COM-4e090d3a-44,2,-69.1758
BAR-COM-4e090d3a-44,3,-69.0575
BAR-COM-4e090d3a-44,4,-68.8957
BAR-COM-4e090d3a-44,5,-67.8605
BAR-COM-4e090d3a-44,6,-67.4586
BAR-COM-4e090d3a-44,7,-66.4242
BAR-COM-4e090d3a-44,8,-65.9823
BAR-COM-4e090d3a-44,9,-65.0051
BAR-COM-4e090d3a-44,10,-63.9445
ALP-POS-c0c213c9-9,1,-85.4538
ALP-POS-c0c213c9-9,2,-80.9799
ALP-POS-c0c213c9-9,3,-79.0588
ALP-POS-c0c213c9-9,4,-72.9333
ALP-POS-c0c213c9-9,5,-72.111
ALP-POS-c0c213c9-9,6,-71.4046
ALP-POS-c0c213c9-9,7,-70.9383
ALP-POS-c0c213c9-9,8,-69.946
ALP-POS-c0c213c9-9,9,-68.3045
ALP-POS-c0c213c9-9,10,-67.8941
ROD-LAS-d5538ff9-6,1,-75.7419
ROD-LAS-d5538ff9-6,2,-74.5975
ROD-LAS-d5538ff9-6,3,-73.1599
ROD-LAS-d5538ff9-6,4,-72.6476
ROD-LAS-d5538ff9-6,5,-70.6735
ROD-LAS-d5538ff9-6,6,-70.3913
ROD-LAS-d5538ff9-6,7,-69.5085
ROD-LAS-d5538ff9-6,8,-67.6754
ROD-LAS-d5538ff9-6,9,-67.6676
ROD-LAS-d5538ff9-6,10,-67.3462
REN-UFA-aaaed2d6-5,1,-76.628
REN-UFA-aaaed2d6-5,2,-74.0877
REN-UFA-aaaed2d6-5,3,-73.3524
REN-UFA-aaaed2d6-5,4,-72.5289
REN-UFA-aaaed2d6-5,5,-72.0485
REN-UFA-aaaed2d6-5,6,-71.7919
REN-UFA-aaaed2d6-5,7,-70.0548
REN-UFA-aaaed2d6-5,8,-69.9728
REN-UFA-aaaed2d6-5,9,-69.7295
REN-UFA-aaaed2d6-5,10,-69.4353
JAN-GHE-83b26c96-1,1,-73.5608
JAN-GHE-83b26c96-1,2,-71.2175
JAN-GHE-83b26c96-1,3,-69.0553
JAN-GHE-83b26c96-1,4,-68.9255
JAN-GHE-83b26c96-1,5,-67.5381
JAN-GHE-83b26c96-1,6,-66.911
JAN-GHE-83b26c96-1,7,-66.6959
JAN-GHE-83b26c96-1,8,-65.4382
JAN-GHE-83b26c96-1,9,-64.429
JAN-GHE-83b26c96-1,10,-64.2931
TRY-UNI-714a760b-24,1,-45.8667
TRY-UNI-714a760b-24,2,-45.5975
TRY-UNI-714a760b-24,3,-44.0379
TRY-UNI-714a760b-24,4,-42.7125
TRY-UNI-714a760b-24,5,-41.9719
TRY-UNI-714a760b-24,6,-41.8694
TRY-UNI-714a760b-24,7,-41.8207
TRY-UNI-714a760b-24,8,-41.6604
TRY-UNI-714a760b-24,9,-41.6586
TRY-UNI-714a760b-24,10,-41.5603
JAG-UCB-c37fbdcd-2,1,-82.6563
JAG-UCB-c37fbdcd-2,2,-78.6556
JAG-UCB-c37fbdcd-2,3,-74.882
JAG-UCB-c37fbdcd-2,4,-72.1913
JAG-UCB-c37fbdcd-2,5,-71.6769
JAG-UCB-c37fbdcd-2,6,-70.7269
JAG-UCB-c37fbdcd-2,7,-70.5922
JAG-UCB-c37fbdcd-2,8,-70.469
JAG-UCB-c37fbdcd-2,9,-70.2361
JAG-UCB-c37fbdcd-2,10,-69.9922
GIA-UNK-595fac82-3,1,-64.0727
GIA-UNK-595fac82-3,2,-62.7775
GIA-UNK-595fac82-3,3,-61.7505
GIA-UNK-595fac82-3,4,-59.8654
GIA-UNK-595fac82-3,5,-59.7761
GIA-UNK-595fac82-3,6,-59.6941
GIA-UNK-595fac82-3,7,-57.6852
GIA-UNK-595fac82-3,8,-57.577
GIA-UNK-595fac82-3,9,-57.3721
GIA-UNK-595fac82-3,10,-57.0006
MAT-POS-c9973a83-1,1,-76.8062
MAT-POS-c9973a83-1,2,-75.1033
MAT-POS-c9973a83-1,3,-72.9589
MAT-POS-c9973a83-1,4,-72.90100000000001
MAT-POS-c9973a83-1,5,-71.6056
MAT-POS-c9973a83-1,6,-71.2227
MAT-POS-c9973a83-1,7,-70.9276
MAT-POS-c9973a83-1,8,-70.3221
MAT-POS-c9973a83-1,9,-69.6131
MAT-POS-c9973a83-1,10,-68.7967
BEN-DND-031a96cc-8,1,-65.8064
BEN-DND-031a96cc-8,2,-64.6222
BEN-DND-031a96cc-8,3,-63.3386
BEN-DND-031a96cc-8,4,-61.8498
BEN-DND-031a96cc-8,5,-61.294
BEN-DND-031a96cc-8,6,-60.8929
BEN-DND-031a96cc-8,7,-60.232
BEN-DND-031a96cc-8,8,-59.5416
BEN-DND-031a96cc-8,9,-58.7485
BEN-DND-031a96cc-8,10,-58.6156
LON-WEI-b8d98729-41,1,-85.1
LON-WEI-b8d98729-41,2,-82.2661
LON-WEI-b8d98729-41,3,-78.9467
LON-WEI-b8d98729-41,4,-76.9295
LON-WEI-b8d98729-41,5,-73.7798
LON-WEI-b8d98729-41,6,-73.5723
LON-WEI-b8d98729-41,7,-73.1469
LON-WEI-b8d98729-41,8,-72.9499
LON-WEI-b8d98729-41,9,-72.3136
LON-WEI-b8d98729-41,10,-72.0519
BAR-COM-4e090d3a-9,1,-86.3357
BAR-COM-4e090d3a-9,2,-84.65
BAR-COM-4e090d3a-9,3,-79.9321
BAR-COM-4e090d3a-9,4,-78.5533
BAR-COM-4e090d3a-9,5,-78.3729
BAR-COM-4e090d3a-9,6,-77.4908
BAR-COM-4e090d3a-9,7,-76.7331
BAR-COM-4e090d3a-9,8,-75.6286
BAR-COM-4e090d3a-9,9,-74.6637
BAR-COM-4e090d3a-9,10,-74.1528
RAL-MED-2de63afb-14,1,-84.2608
RAL-MED-2de63afb-14,2,-84.2413
RAL-MED-2de63afb-14,3,-80.3866
RAL-MED-2de63afb-14,4,-78.7329
RAL-MED-2de63afb-14,5,-76.3819
RAL-MED-2de63afb-14,6,-74.9674
RAL-MED-2de63afb-14,7,-74.6375
RAL-MED-2de63afb-14,8,-74.4137
RAL-MED-2de63afb-14,9,-73.5359
RAL-MED-2de63afb-14,10,-72.0121
CHR-SOS-7098f804-12,1,-73.745
CHR-SOS-7098f804-12,2,-71.342
CHR-SOS-7098f804-12,3,-68.5212
CHR-SOS-7098f804-12,4,-67.2832
CHR-SOS-7098f804-12,5,-66.7357
CHR-SOS-7098f804-12,6,-65.9718
CHR-SOS-7098f804-12,7,-65.5874
CHR-SOS-7098f804-12,8,-63.8292
CHR-SOS-7098f804-12,9,-63.5618
CHR-SOS-7098f804-12,10,-63.4226
BAR-COM-4e090d3a-57,1,-87.2271
BAR-COM-4e090d3a-57,2,-82.6009
BAR-COM-4e090d3a-57,3,-79.6801
BAR-COM-4e090d3a-57,4,-79.5802
BAR-COM-4e090d3a-57,5,-79.2616
BAR-COM-4e090d3a-57,6,-78.9249
BAR-COM-4e090d3a-57,7,-76.0038
BAR-COM-4e090d3a-57,8,-74.8979
BAR-COM-4e090d3a-57,9,-74.8326
BAR-COM-4e090d3a-57,10,-73.5536
LON-WEI-babf2c61-13,1,-93.4028
LON-WEI-babf2c61-13,2,-87.5893
LON-WEI-babf2c61-13,3,-86.6517
LON-WEI-babf2c61-13,4,-85.6372
LON-WEI-babf2c61-13,5,-84.5205
LON-WEI-babf2c61-13,6,-84.3928
LON-WEI-babf2c61-13,7,-83.5953
LON-WEI-babf2c61-13,8,-82.8171
LON-WEI-babf2c61-13,9,-81.5504
LON-WEI-babf2c61-13,10,-81.4439
BAR-COM-0f94fc3d-58,1,-78.0615
BAR-COM-0f94fc3d-58,2,-77.5848
BAR-COM-0f94fc3d-58,3,-75.973
BAR-COM-0f94fc3d-58,4,-72.7004
BAR-COM-0f94fc3d-58,5,-72.5958
BAR-COM-0f94fc3d-58,6,-70.9489
BAR-COM-0f94fc3d-58,7,-67.8304
BAR-COM-0f94fc3d-58,8,-66.0739
BAR-COM-0f94fc3d-58,9,-65.9988
BAR-COM-0f94fc3d-58,10,-65.8707
JAG-UCB-cedd89ab-4,1,-72.3586
JAG-UCB-cedd89ab-4,2,-72.2749
JAG-UCB-cedd89ab-4,3,-70.8844
JAG-UCB-cedd89ab-4,4,-70.1636
JAG-UCB-cedd89ab-4,5,-69.0611
JAG-UCB-cedd89ab-4,6,-68.9386
JAG-UCB-cedd89ab-4,7,-67.3651
JAG-UCB-cedd89ab-4,8,-66.7379
JAG-UCB-cedd89ab-4,9,-66.7313
JAG-UCB-cedd89ab-4,10,-66.6491
LON-WEI-adc59df6-1,1,-83.9472
LON-WEI-adc59df6-1,2,-83.8333
LON-WEI-adc59df6-1,3,-82.1271
LON-WEI-adc59df6-1,4,-78.0331
LON-WEI-adc59df6-1,5,-75.8767
LON-WEI-adc59df6-1,6,-75.5228
LON-WEI-adc59df6-1,7,-72.1689
LON-WEI-adc59df6-1,8,-72.0641
LON-WEI-adc59df6-1,9,-71.9104
LON-WEI-adc59df6-1,10,-71.3004
LON-WEI-adc59df6-102,1,-83.4809
LON-WEI-adc59df6-102,2,-79.78399999999999
LON-WEI-adc59df6-102,3,-72.8597
LON-WEI-adc59df6-102,4,-69.5624
LON-WEI-adc59df6-102,5,-69.2579
LON-WEI-adc59df6-102,6,-68.5075
LON-WEI-adc59df6-102,7,-67.7346
LON-WEI-adc59df6-102,8,-67.5663
LON-WEI-adc59df6-102,9,-66.3359
LON-WEI-adc59df6-102,10,-65.3427
JON-UIO-066ce08b-9,1,-75.7347
JON-UIO-066ce08b-9,2,-74.6639
JON-UIO-066ce08b-9,3,-72.9669
JON-UIO-066ce08b-9,4,-72.0266
JON-UIO-066ce08b-9,5,-70.8612
JON-UIO-066ce08b-9,6,-70.8456
JON-UIO-066ce08b-9,7,-70.1109
JON-UIO-066ce08b-9,8,-68.7355
JON-UIO-066ce08b-9,9,-68.6688
JON-UIO-066ce08b-9,10,-68.1637
JOO-IND-6372a4f3-4,1,-77.1978
JOO-IND-6372a4f3-4,2,-77.0061
JOO-IND-6372a4f3-4,3,-75.3996
JOO-IND-6372a4f3-4,4,-74.9397
JOO-IND-6372a4f3-4,5,-74.6299
JOO-IND-6372a4f3-4,6,-74.5764
JOO-IND-6372a4f3-4,7,-73.8361
JOO-IND-6372a4f3-4,8,-72.3094
JOO-IND-6372a4f3-4,9,-70.7717
JOO-IND-6372a4f3-4,10,-70.2461
TOB-UNK-c2aba166-2,1,-65.1152
TOB-UNK-c2aba166-2,2,-63.0354
TOB-UNK-c2aba166-2,3,-62.8247
TOB-UNK-c2aba166-2,4,-61.2756
TOB-UNK-c2aba166-2,5,-60.5317
TOB-UNK-c2aba166-2,6,-59.6462
TOB-UNK-c2aba166-2,7,-58.2502
TOB-UNK-c2aba166-2,8,-58.0921
TOB-UNK-c2aba166-2,9,-57.5374
TOB-UNK-c2aba166-2,10,-57.434
MED-COV-4280ac29-31,1,-78.5313
MED-COV-4280ac29-31,2,-76.6727
MED-COV-4280ac29-31,3,-75.3899
MED-COV-4280ac29-31,4,-74.6398
MED-COV-4280ac29-31,5,-72.2735
MED-COV-4280ac29-31,6,-72.0247
MED-COV-4280ac29-31,7,-71.9299
MED-COV-4280ac29-31,8,-71.6351
MED-COV-4280ac29-31,9,-71.0805
MED-COV-4280ac29-31,10,-70.9185
BAR-COM-0f94fc3d-7,1,-86.2037
BAR-COM-0f94fc3d-7,2,-81.6745
BAR-COM-0f94fc3d-7,3,-81.6265
BAR-COM-0f94fc3d-7,4,-81.1628
BAR-COM-0f94fc3d-7,5,-80.7046
BAR-COM-0f94fc3d-7,6,-80.2381
BAR-COM-0f94fc3d-7,7,-79.3933
BAR-COM-0f94fc3d-7,8,-78.6517
BAR-COM-0f94fc3d-7,9,-77.8776
BAR-COM-0f94fc3d-7,10,-76.5175
BAR-COM-0f94fc3d-45,1,-66.7686
BAR-COM-0f94fc3d-45,2,-64.6251
BAR-COM-0f94fc3d-45,3,-62.9126
BAR-COM-0f94fc3d-45,4,-61.527
BAR-COM-0f94fc3d-45,5,-60.9667
BAR-COM-0f94fc3d-45,6,-60.5639
BAR-COM-0f94fc3d-45,7,-60.3675
BAR-COM-0f94fc3d-45,8,-59.9974
BAR-COM-0f94fc3d-45,9,-59.1081
BAR-COM-0f94fc3d-45,10,-58.3933
ERI-UCB-5b47150d-2,1,-52.9929
ERI-UCB-5b47150d-2,2,-52.623000000000005
ERI-UCB-5b47150d-2,3,-49.0932
ERI-UCB-5b47150d-2,4,-48.7493
ERI-UCB-5b47150d-2,5,-48.742
ERI-UCB-5b47150d-2,6,-48.5044
ERI-UCB-5b47150d-2,7,-48.2484
ERI-UCB-5b47150d-2,8,-47.5708
ERI-UCB-5b47150d-2,9,-46.2619
ERI-UCB-5b47150d-2,10,-46.2297
BAR-COM-4e090d3a-49,1,-67.9274
BAR-COM-4e090d3a-49,2,-67.7544
BAR-COM-4e090d3a-49,3,-67.1405
BAR-COM-4e090d3a-49,4,-66.78699999999999
BAR-COM-4e090d3a-49,5,-65.7815
BAR-COM-4e090d3a-49,6,-65.5162
BAR-COM-4e090d3a-49,7,-64.8427
BAR-COM-4e090d3a-49,8,-64.6616
BAR-COM-4e090d3a-49,9,-64.6128
BAR-COM-4e090d3a-49,10,-64.4706
JAG-UCB-ef2c0e8e-3,1,-79.7107
JAG-UCB-ef2c0e8e-3,2,-78.3565
JAG-UCB-ef2c0e8e-3,3,-75.0652
JAG-UCB-ef2c0e8e-3,4,-74.3436
JAG-UCB-ef2c0e8e-3,5,-69.7152
JAG-UCB-ef2c0e8e-3,6,-68.9029
JAG-UCB-ef2c0e8e-3,7,-68.3907
JAG-UCB-ef2c0e8e-3,8,-68.0394
JAG-UCB-ef2c0e8e-3,9,-67.291
JAG-UCB-ef2c0e8e-3,10,-67.2857
REN-UFA-aaaed2d6-6,1,-84.7775
REN-UFA-aaaed2d6-6,2,-82.3839
REN-UFA-aaaed2d6-6,3,-78.7396
REN-UFA-aaaed2d6-6,4,-77.6395
REN-UFA-aaaed2d6-6,5,-76.183
REN-UFA-aaaed2d6-6,6,-75.8176
REN-UFA-aaaed2d6-6,7,-73.5952
REN-UFA-aaaed2d6-6,8,-73.44800000000001
REN-UFA-aaaed2d6-6,9,-71.8328
REN-UFA-aaaed2d6-6,10,-70.8662
MAT-POS-c79fcd02-1,1,-82.439
MAT-POS-c79fcd02-1,2,-82.4174
MAT-POS-c79fcd02-1,3,-79.6733
MAT-POS-c79fcd02-1,4,-78.3725
MAT-POS-c79fcd02-1,5,-77.3205
MAT-POS-c79fcd02-1,6,-75.3983
MAT-POS-c79fcd02-1,7,-74.454
MAT-POS-c79fcd02-1,8,-72.7469
MAT-POS-c79fcd02-1,9,-72.4044
MAT-POS-c79fcd02-1,10,-71.8402
AAR-POS-dddeddbf-2,1,-54.5395
AAR-POS-dddeddbf-2,2,-53.4802
AAR-POS-dddeddbf-2,3,-53.1184
AAR-POS-dddeddbf-2,4,-51.8195
AAR-POS-dddeddbf-2,5,-51.1639
AAR-POS-dddeddbf-2,6,-50.7481
AAR-POS-dddeddbf-2,7,-50.598
AAR-POS-dddeddbf-2,8,-49.4875
AAR-POS-dddeddbf-2,9,-49.4606
AAR-POS-dddeddbf-2,10,-48.7118
STU-CHA-6cae54d3-1,1,-82.8657
STU-CHA-6cae54d3-1,2,-81.917
STU-CHA-6cae54d3-1,3,-80.9268
STU-CHA-6cae54d3-1,4,-80.2611
STU-CHA-6cae54d3-1,5,-79.157
STU-CHA-6cae54d3-1,6,-79.0571
STU-CHA-6cae54d3-1,7,-78.895
STU-CHA-6cae54d3-1,8,-77.8776
STU-CHA-6cae54d3-1,9,-77.6044
STU-CHA-6cae54d3-1,10,-77.1601
MAK-UNK-af83ef51-2,1,-77.8178
MAK-UNK-af83ef51-2,2,-77.7444
MAK-UNK-af83ef51-2,3,-73.0744
MAK-UNK-af83ef51-2,4,-72.6134
MAK-UNK-af83ef51-2,5,-70.9447
MAK-UNK-af83ef51-2,6,-70.4937
MAK-UNK-af83ef51-2,7,-70.4747
MAK-UNK-af83ef51-2,8,-69.8644
MAK-UNK-af83ef51-2,9,-69.65899999999999
MAK-UNK-af83ef51-2,10,-69.6438
JOH-UNI-9b01dc72-1,1,-58.0907
JOH-UNI-9b01dc72-1,2,-55.9493
JOH-UNI-9b01dc72-1,3,-55.8149
